Offset: 0x0006F150 | Value: 0x00007FFD6B5AFB48
Offset: 0x00071F18 | Value: 0x00007FFD6B5B28E8
Offset: 0x00071F20 | Value: 0x00007FFD6B542CC0
Offset: 0x00071FC8 | Value: 0x00007FFD6B5B9000
Offset: 0x00071FE0 | Value: 0x00007FFD6B5C3000
Offset: 0x00071FE8 | Value: 0x00007FFD6B5C3010
Offset: 0x00079318 | Value: 0x00007FFD6B5B9080
Offset: 0x00079720 | Value: 0x00007FFD6B5A9930
Offset: 0x00079768 | Value: 0x00007FFD6B5B98D4
Offset: 0x00079788 | Value: 0x00007FFD6B5B98D4
Offset: 0x000797A8 | Value: 0x00007FFD6B5B98D4
Offset: 0x000797C8 | Value: 0x00007FFD6B5B98D4
Offset: 0x000797E8 | Value: 0x00007FFD6B5B98D4
Offset: 0x00079818 | Value: 0x00007FFD6B5B9A60
Offset: 0x00079830 | Value: 0x00007FFD6B5A9C50
Offset: 0x00079838 | Value: 0x00007FFD6B5A9E20
Offset: 0x00079840 | Value: 0x00007FFD6B5A8DE0
Offset: 0x000798C0 | Value: 0x00007FFD6B5B9720
Offset: 0x000798C8 | Value: 0x00007FFD6B5B9080
Offset: 0x00079A20 | Value: 0x00007FFD6B5A9F74
Offset: 0x00079A30 | Value: 0x00007FFD6B5A9930
Offset: 0x00079A40 | Value: 0x00007FFD6B5A9F72
Offset: 0x00079A60 | Value: 0x00007FFD6B5B9B24
Offset: 0x00079A68 | Value: 0x00007FFD6B5BB720
Offset: 0x00079A70 | Value: 0x00007FFD6B5BB720
Offset: 0x00079A78 | Value: 0x00007FFD6B5BB720
Offset: 0x00079A80 | Value: 0x00007FFD6B5BB720
Offset: 0x00079A88 | Value: 0x00007FFD6B5BB720
Offset: 0x00079A90 | Value: 0x00007FFD6B5BB720
Offset: 0x00079A98 | Value: 0x00007FFD6B5BB720
Offset: 0x00079AA0 | Value: 0x00007FFD6B5BB720
Offset: 0x00079AA8 | Value: 0x00007FFD6B5BB720
Offset: 0x00079AB8 | Value: 0x00007FFD6B5B9B28
Offset: 0x00079AC0 | Value: 0x00007FFD6B5BB724
Offset: 0x00079AC8 | Value: 0x00007FFD6B5BB724
Offset: 0x00079AD0 | Value: 0x00007FFD6B5BB724
Offset: 0x00079AD8 | Value: 0x00007FFD6B5BB724
Offset: 0x00079AE0 | Value: 0x00007FFD6B5BB724
Offset: 0x00079AE8 | Value: 0x00007FFD6B5BB724
Offset: 0x00079AF0 | Value: 0x00007FFD6B5BB724
Offset: 0x00079B18 | Value: 0x00007FFD6B5B9A60
Offset: 0x00079C78 | Value: 0x00007FFD6B5B1F20
Offset: 0x00079CA0 | Value: 0x00007FFD6B5B1F20
Offset: 0x00079CC8 | Value: 0x00007FFD6B5B1F20
Offset: 0x00079CF0 | Value: 0x00007FFD6B5B1F20
Offset: 0x00079D18 | Value: 0x00007FFD6B5B1F20
Offset: 0x00079D48 | Value: 0x00007FFD6B5B1F20
Offset: 0x00079D70 | Value: 0x00007FFD6B5B1F20
Offset: 0x00083000 | Value: 0x00007FFD6B5412FD
Offset: 0x00083010 | Value: 0x00007FFD6B54349A
Offset: 0x000915FF | Value: 0x00007FFD6B540000
Offset: 0x0009160F | Value: 0x00007FFD6B541B5C
Offset: 0x0009165F | Value: 0x00007FFD6B540000
Offset: 0x00091667 | Value: 0x00007FFD6B5C7A00
Offset: 0x000916B7 | Value: 0x00007FFD6B5CF438
Offset: 0x00096508 | Value: 0x00007FFD6B5D6400
Offset: 0x0009BBE8 | Value: 0x00007FFD6B540000
Offset: 0x0009BC28 | Value: 0x00007FFD6B540000
Offset: 0x000A5310 | Value: 0x00007FFD6B5E5200
Offset: 0x000A77B0 | Value: 0x00007FFD6B5E77C8
Offset: 0x000A77C8 | Value: 0x00007FFD6B540000
Offset: 0x000A77E8 | Value: 0x00007FFD6B540000
Offset: 0x000A7800 | Value: 0x00007FFD6B5DA4D0
Offset: 0x000A7888 | Value: 0x00007FFD6B5E5200
